CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Groupe,Numero,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Pont,Num,Cote,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
False,32.0,,1240.0,0.0,58.0,0.0,0.0,False,1509,1,False,False,True,4,95.0,0,False,False,True
False,31.0,False,1226.0,0.0,1.0,0.0,0.0,False,1510,1,False,False,True,5,291.0,1,False,False,True
False,40.0,False,1006.0,0.0,0.0,284.0,329.0,True,1511,1,False,True,False,1,63.0,1,False,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,1511,2,False,True,False,1,63.0,1,False,False,True
False,36.0,False,0.0,2345.0,0.0,1966.0,27.0,False,1511,3,False,True,False,1,63.0,1,False,False,True
False,31.0,False,65.0,2121.0,0.0,6431.0,1.0,False,1511,4,False,True,False,1,63.0,1,True,False,False
False,18.0,False,765.0,0.0,13.0,0.0,0.0,False,1515,1,True,False,False,5,293.0,1,False,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1520,1,True,False,False,6,235.0,1,False,False,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1521,1,False,False,True,5,295.0,1,False,False,True
True,41.0,False,0.0,0.0,0.0,0.0,0.0,True,1523,1,False,True,False,1,64.0,1,True,False,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1523,2,False,True,False,1,64.0,1,False,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1524,1,True,False,False,6,236.0,1,False,False,True
False,20.0,False,539.0,1269.0,38.0,0.0,0.0,True,1525,1,False,False,True,5,299.0,0,False,False,True
False,23.0,False,4.0,0.0,2.0,254.0,521.0,False,1526,1,True,False,False,5,300.0,0,True,False,False
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1527,1,False,True,False,3,49.0,0,True,False,False
False,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1527,2,False,True,False,3,49.0,0,False,False,True
False,18.0,False,3992.0,673.0,1360.0,2.0,0.0,True,1528,1,False,False,True,3,50.0,0,True,False,False
False,25.0,True,0.0,7069.0,0.0,45.0,282.0,True,1529,1,False,True,False,0,16.0,1,False,True,False
False,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1529,2,False,True,False,0,16.0,1,False,False,True
False,46.0,False,0.0,0.0,533.0,277.0,0.0,False,1531,1,True,False,False,6,237.0,1,False,False,True
False,27.0,False,0.0,31.0,0.0,1.0,11378.0,False,1532,1,False,True,False,1,65.0,1,False,False,True
False,53.0,False,1015.0,0.0,0.0,0.0,1.0,False,1533,1,True,False,False,6,244.0,0,False,False,True
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,1536,1,False,False,True,5,297.0,1,False,False,True
,32.0,False,54.0,3782.0,0.0,21.0,5.0,True,1539,1,False,True,False,0,17.0,1,True,False,False
False,32.0,False,1.0,470.0,0.0,1440.0,2114.0,False,1540,1,False,True,False,2,55.0,0,False,False,True
False,33.0,True,0.0,7139.0,22.0,0.0,553.0,True,1540,2,False,True,False,2,55.0,0,False,False,True
False,26.0,False,0.0,170.0,0.0,3718.0,0.0,False,1540,3,False,True,False,2,55.0,0,False,False,True
False,47.0,False,12.0,7.0,0.0,720.0,0.0,True,1541,1,True,False,False,5,298.0,1,False,False,True
False,13.0,False,7172.0,0.0,157.0,20.0,0.0,False,1542,1,False,False,True,5,299.0,1,False,False,True
True,34.0,False,0.0,0.0,0.0,0.0,0.0,True,1543,1,False,True,False,2,56.0,0,True,False,False
False,21.0,False,9.0,0.0,0.0,0.0,800.0,False,1544,1,True,False,False,6,245.0,0,False,False,True
False,20.0,False,206.0,0.0,629.0,67.0,523.0,True,1545,1,False,False,True,8,,2,False,False,True
False,21.0,False,163.0,0.0,661.0,32.0,0.0,False,1547,1,True,False,False,5,301.0,1,False,False,True
True,51.0,,0.0,0.0,0.0,0.0,0.0,True,1548,1,False,True,False,1,50.0,0,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1548,2,False,True,False,1,50.0,0,False,False,True
False,26.0,False,1.0,230.0,0.0,42.0,4030.0,False,1550,1,False,True,False,2,58.0,1,False,False,True
False,53.0,True,5022.0,2376.0,0.0,0.0,235.0,False,1550,2,False,True,False,8,,2,True,False,False
False,30.0,False,0.0,1376.0,43.0,0.0,1460.0,True,1551,1,False,True,False,4,96.0,0,False,False,True
True,37.0,False,0.0,0.0,0.0,0.0,0.0,False,1552,1,True,False,False,6,240.0,1,False,False,True
False,45.0,False,0.0,1389.0,0.0,2987.0,0.0,False,1555,1,False,True,False,0,18.0,1,False,False,True
False,62.0,False,877.0,15.0,0.0,0.0,1.0,False,1558,1,True,False,False,6,247.0,0,False,False,True
False,38.0,False,0.0,1.0,45.0,0.0,837.0,False,1560,1,True,False,False,6,242.0,1,False,False,True
False,24.0,False,1030.0,0.0,0.0,0.0,1122.0,False,1561,1,True,False,False,5,305.0,0,True,False,False
False,18.0,False,341.0,0.0,332.0,102.0,0.0,False,1562,1,True,False,False,5,306.0,0,False,False,True
True,23.0,False,0.0,0.0,0.0,0.0,0.0,False,1564,1,False,False,True,5,303.0,1,False,False,True
False,16.0,False,0.0,1519.0,0.0,0.0,766.0,False,1565,1,True,False,False,5,304.0,1,False,True,False
True,37.0,False,0.0,0.0,0.0,0.0,0.0,True,1567,1,False,True,False,1,53.0,0,False,False,True
False,22.0,False,1018.0,100.0,0.0,9.0,0.0,False,1568,1,True,False,False,8,,2,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1568,2,True,False,False,6,248.0,0,False,True,False
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1569,1,False,False,True,5,308.0,0,False,False,True
False,26.0,,758.0,17.0,11.0,0.0,0.0,False,1572,1,True,False,False,6,249.0,0,False,False,True
False,25.0,False,4.0,0.0,146.0,723.0,0.0,False,1572,2,True,False,False,5,309.0,0,False,False,True
False,55.0,False,938.0,0.0,82.0,0.0,162.0,False,1573,1,False,False,True,3,56.0,1,False,False,True
False,28.0,False,641.0,0.0,372.0,0.0,16.0,False,1576,1,False,False,True,4,97.0,0,False,False,True
False,23.0,False,0.0,169.0,0.0,0.0,0.0,True,1577,1,True,False,False,5,310.0,0,False,False,False
False,22.0,False,0.0,24.0,0.0,176.0,783.0,False,1578,1,True,False,False,4,98.0,0,False,False,True
False,26.0,False,333.0,1819.0,0.0,1.0,0.0,True,1579,1,True,False,False,5,311.0,0,True,False,False
False,13.0,False,0.0,0.0,8.0,0.0,714.0,False,1580,1,True,False,False,6,246.0,1,False,False,True
False,18.0,False,428.0,0.0,36.0,0.0,424.0,False,1580,2,True,False,False,6,246.0,1,False,False,True
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1581,1,False,False,True,5,312.0,0,False,False,True
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1581,2,False,False,True,8,,2,False,False,True
False,57.0,False,433.0,0.0,0.0,371.0,0.0,False,1584,1,True,False,False,5,314.0,0,False,False,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1584,2,True,False,False,6,251.0,0,False,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,1585,1,True,False,False,6,252.0,0,False,False,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1588,1,False,True,False,4,99.0,0,False,False,True
False,35.0,False,0.0,17394.0,0.0,724.0,0.0,True,1588,2,False,True,False,4,99.0,0,True,False,False
False,37.0,False,0.0,1336.0,2.0,12.0,7.0,True,1590,1,False,True,False,3,57.0,1,False,False,True
False,33.0,False,0.0,26.0,1.0,33.0,2439.0,False,1590,2,False,True,False,3,57.0,1,True,False,False
False,35.0,False,305.0,3621.0,0.0,320.0,341.0,True,1592,1,False,True,False,2,60.0,1,False,False,True
False,47.0,False,16.0,2127.0,1487.0,0.0,196.0,True,1592,2,False,True,False,2,60.0,1,True,False,False
False,23.0,False,5.0,51.0,0.0,732.0,0.0,False,1593,1,True,False,False,4,114.0,1,False,False,True
False,27.0,False,0.0,3.0,0.0,2.0,923.0,True,1594,1,True,False,False,6,253.0,0,False,False,True
False,27.0,False,0.0,4342.0,0.0,0.0,36.0,True,1595,1,False,True,False,2,57.0,0,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,1596,1,False,True,False,1,54.0,0,False,False,True
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1597,1,True,False,False,6,254.0,0,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1599,1,False,True,False,2,58.0,0,False,False,True
True,53.0,False,0.0,0.0,0.0,0.0,0.0,True,1599,2,False,True,False,2,58.0,0,True,False,False
False,37.0,False,22.0,5.0,0.0,747.0,0.0,False,1601,1,True,False,False,6,255.0,0,False,False,True
False,18.0,False,0.0,0.0,0.0,2681.0,55.0,False,1602,1,True,False,False,5,307.0,1,False,False,True
False,42.0,False,0.0,594.0,0.0,0.0,119.0,False,1603,1,True,False,False,5,317.0,0,False,False,True
True,7.0,False,0.0,0.0,0.0,0.0,0.0,True,1603,2,True,False,False,6,256.0,0,False,False,True
False,7.0,False,0.0,0.0,0.0,0.0,0.0,True,1603,3,True,False,False,6,256.0,0,True,False,False
False,24.0,False,2.0,3.0,0.0,616.0,161.0,False,1604,1,True,False,False,6,257.0,0,False,False,True
False,20.0,False,13.0,817.0,0.0,1435.0,22.0,True,1606,1,False,True,False,4,116.0,1,False,False,True
False,24.0,False,1158.0,193.0,798.0,2.0,0.0,False,1608,1,True,False,False,5,319.0,0,False,False,True
False,42.0,False,0.0,865.0,0.0,0.0,44.0,True,1611,1,True,False,False,6,248.0,1,False,False,True
False,49.0,False,0.0,3750.0,0.0,2.0,341.0,True,1612,1,False,True,False,4,101.0,0,False,False,True
True,47.0,False,0.0,0.0,0.0,0.0,0.0,True,1612,2,False,True,False,4,101.0,0,False,False,True
False,16.0,False,825.0,9.0,0.0,0.0,42.0,False,1613,1,True,False,False,8,,2,True,False,False
False,26.0,True,432.0,0.0,965.0,35.0,0.0,False,1614,1,False,False,True,5,321.0,0,False,False,True
False,24.0,False,0.0,0.0,6.0,685.0,0.0,False,1615,1,True,False,False,5,322.0,0,False,False,True
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1615,2,True,False,False,6,259.0,0,False,False,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1615,3,True,False,False,6,259.0,0,False,False,True
False,37.0,False,295.0,1575.0,19.0,515.0,0.0,False,1617,1,False,False,True,3,53.0,0,False,True,False
True,39.0,False,0.0,0.0,0.0,0.0,0.0,True,1619,1,True,False,False,6,249.0,1,False,False,True
False,25.0,False,553.0,0.0,1.0,239.0,8.0,True,1621,1,True,False,False,5,308.0,1,True,False,False
False,25.0,False,172.0,129.0,41.0,0.0,341.0,False,1621,2,True,False,False,5,308.0,1,False,True,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,1622,1,False,False,True,5,323.0,0,False,False,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1624,1,True,False,False,6,250.0,1,False,True,False
False,46.0,False,612.0,0.0,62.0,0.0,0.0,True,1624,2,True,False,False,6,250.0,1,True,False,False
,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1624,3,True,False,False,6,250.0,1,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1625,1,False,True,False,2,59.0,0,True,False,False
False,29.0,False,0.0,930.0,0.0,2113.0,98.0,False,1625,2,False,True,False,2,59.0,0,False,False,True
False,19.0,False,0.0,9.0,0.0,0.0,1.0,False,1626,1,True,False,False,5,324.0,0,False,False,True
True,47.0,False,0.0,0.0,0.0,0.0,0.0,True,1628,1,False,True,False,1,71.0,1,False,False,True
True,1.0,False,0.0,0.0,0.0,0.0,0.0,True,1630,1,True,False,False,6,252.0,1,False,True,False
True,4.0,False,0.0,0.0,0.0,0.0,0.0,False,1630,2,True,False,False,6,252.0,1,False,False,True
False,37.0,False,0.0,27.0,11.0,732.0,5.0,False,1630,3,True,False,False,5,309.0,1,False,False,True
False,61.0,False,1215.0,32.0,0.0,0.0,362.0,False,1631,1,True,False,False,4,118.0,1,False,False,True
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,1632,1,False,True,False,2,62.0,1,False,False,True
True,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1633,1,True,False,False,6,261.0,0,False,False,True
True,16.0,False,0.0,0.0,0.0,0.0,0.0,True,1633,2,True,False,False,6,261.0,0,False,False,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,False,1634,1,True,False,False,6,253.0,1,True,False,False
False,22.0,False,1300.0,0.0,0.0,0.0,1134.0,False,1635,1,True,False,False,5,325.0,0,False,False,True
False,41.0,False,139.0,666.0,6.0,71.0,25.0,False,1636,1,True,False,False,6,254.0,1,False,False,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,1637,1,True,False,False,6,255.0,1,False,False,True
False,19.0,False,414.0,0.0,66.0,307.0,0.0,False,1638,1,True,False,False,4,119.0,1,False,False,True
False,21.0,False,305.0,0.0,1.0,618.0,2.0,True,1640,1,True,False,False,6,262.0,0,False,False,True
False,14.0,False,0.0,2.0,0.0,0.0,794.0,False,1644,1,True,False,False,5,327.0,0,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,False,1645,1,False,False,False,8,,2,True,False,False
False,34.0,False,0.0,0.0,885.0,0.0,0.0,True,1646,1,True,False,False,6,264.0,0,False,False,True
False,33.0,False,954.0,0.0,10.0,3.0,2.0,False,1647,1,True,False,False,5,328.0,0,False,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,False,1649,1,True,False,False,6,265.0,0,True,False,False
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,1650,1,True,False,False,6,258.0,1,True,False,False
True,43.0,False,0.0,0.0,0.0,0.0,0.0,False,1651,1,True,False,False,6,266.0,0,False,True,False
False,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1651,2,True,False,False,6,266.0,0,True,False,False
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1651,3,True,False,False,6,266.0,0,False,True,False
False,47.0,False,4.0,1303.0,830.0,774.0,2.0,False,1653,1,False,True,False,0,19.0,1,False,False,False
False,28.0,False,3202.0,0.0,0.0,0.0,5.0,False,1655,1,True,False,False,8,,2,False,False,True
False,40.0,False,0.0,807.0,0.0,0.0,0.0,True,1655,2,True,False,False,5,310.0,1,False,False,True
False,17.0,False,1.0,160.0,37.0,0.0,0.0,False,1656,1,True,False,False,5,311.0,1,False,False,True
False,21.0,False,0.0,0.0,218.0,109.0,5321.0,False,1657,1,True,False,False,6,267.0,0,False,False,True
False,27.0,False,1150.0,0.0,6.0,4.0,0.0,True,1658,1,False,False,True,5,312.0,1,False,False,True
False,41.0,False,0.0,82.0,3.0,0.0,718.0,False,1659,1,True,False,False,5,313.0,1,False,False,True
,20.0,False,0.0,1.0,0.0,905.0,0.0,False,1660,1,True,False,False,4,122.0,1,False,False,True
False,56.0,False,0.0,0.0,0.0,0.0,0.0,False,1661,1,False,True,False,0,20.0,1,False,False,True
False,57.0,False,0.0,62.0,0.0,2136.0,178.0,False,1661,2,False,True,False,0,20.0,1,False,False,True
True,48.0,False,0.0,0.0,0.0,0.0,0.0,True,1661,3,False,True,False,0,20.0,1,False,False,True
False,37.0,False,0.0,2390.0,0.0,1306.0,0.0,False,1661,4,False,True,False,0,20.0,1,False,False,True
False,20.0,False,127.0,0.0,0.0,542.0,0.0,False,1662,1,True,False,False,5,314.0,1,False,True,False
True,36.0,False,0.0,0.0,0.0,0.0,0.0,True,1663,1,True,False,False,6,268.0,0,False,True,False
False,38.0,False,158.0,787.0,2820.0,0.0,86.0,True,1666,1,False,True,False,3,59.0,1,False,False,True
False,22.0,False,2.0,0.0,6.0,101.0,536.0,False,1668,1,True,False,False,5,316.0,1,False,False,True
False,31.0,False,2436.0,0.0,147.0,16.0,0.0,False,1669,1,False,False,True,5,317.0,1,False,False,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,1669,2,False,False,True,5,317.0,1,False,False,True
False,21.0,False,1481.0,0.0,881.0,0.0,0.0,False,1669,3,False,False,True,5,317.0,1,True,False,False
False,49.0,False,0.0,67.0,213.0,2.0,1442.0,False,1670,1,True,False,False,6,269.0,0,False,False,True
True,44.0,False,0.0,0.0,0.0,0.0,0.0,False,1670,2,True,False,False,6,269.0,0,False,False,True
False,27.0,False,0.0,859.0,0.0,6704.0,64.0,False,1671,1,False,True,False,1,73.0,1,True,False,False
False,29.0,False,7.0,0.0,0.0,797.0,0.0,False,1672,1,True,False,False,5,318.0,1,False,False,True
False,16.0,False,876.0,0.0,5.0,1.0,16.0,False,1673,1,True,False,False,5,330.0,0,True,False,False
True,20.0,False,0.0,0.0,0.0,0.0,0.0,False,1674,1,True,False,False,6,260.0,1,False,True,False
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,1676,1,True,False,False,6,270.0,0,False,False,True
False,19.0,False,5.0,87.0,0.0,0.0,0.0,False,1677,1,True,False,False,4,103.0,0,False,False,True
False,34.0,False,1.0,89.0,0.0,793.0,0.0,False,1681,1,True,False,False,6,261.0,1,False,False,True
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,1682,1,False,False,True,5,331.0,0,False,False,True
False,51.0,False,0.0,260.0,91.0,0.0,264.0,False,1685,1,True,False,False,8,,2,True,False,False
False,7.0,False,0.0,0.0,0.0,0.0,0.0,False,1685,2,True,False,False,6,272.0,0,True,False,False
True,3.0,False,0.0,0.0,0.0,0.0,0.0,True,1685,3,True,False,False,6,272.0,0,False,False,True
False,26.0,True,714.0,450.0,208.0,0.0,44.0,False,1687,1,False,False,True,5,334.0,0,False,False,True
False,27.0,False,233.0,554.0,0.0,0.0,0.0,False,1688,1,True,False,False,4,124.0,1,False,False,True
True,7.0,False,0.0,0.0,0.0,0.0,0.0,False,1688,2,True,False,False,8,,2,False,False,True
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,1688,3,True,False,False,6,262.0,1,False,False,True
False,28.0,False,0.0,26.0,88.0,5.0,754.0,False,1690,1,True,False,False,5,335.0,0,False,False,True
False,27.0,False,3482.0,1234.0,1155.0,0.0,0.0,False,1691,1,False,False,True,5,321.0,1,False,False,True
True,31.0,False,0.0,0.0,0.0,0.0,0.0,True,1694,1,True,False,False,6,263.0,1,False,True,False
False,26.0,False,324.0,0.0,201.0,2.0,256.0,False,1695,1,True,False,False,6,264.0,1,False,False,True
False,43.0,False,0.0,760.0,17.0,15331.0,427.0,False,1696,1,False,True,False,1,55.0,0,False,False,True
False,23.0,,0.0,13.0,0.0,773.0,0.0,False,1697,1,True,False,False,6,274.0,0,False,False,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,1698,1,False,False,False,4,125.0,1,False,True,False
False,47.0,False,0.0,574.0,0.0,0.0,68.0,True,1699,1,True,False,False,5,336.0,0,True,False,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1700,1,False,True,False,1,74.0,1,False,False,True
False,64.0,False,0.0,4.0,0.0,6200.0,622.0,False,1700,2,False,True,False,1,74.0,1,False,False,True
False,13.0,False,1112.0,0.0,687.0,0.0,3.0,False,1704,1,False,False,True,3,60.0,1,False,False,True
False,18.0,False,86.0,1164.0,516.0,0.0,0.0,True,1704,2,False,False,True,3,60.0,1,True,False,False
False,29.0,True,0.0,0.0,0.0,0.0,0.0,False,1705,1,False,False,True,4,126.0,1,False,False,True
False,70.0,False,0.0,3.0,1.0,2.0,1290.0,False,1708,1,True,False,False,5,338.0,0,False,True,False
False,23.0,False,31.0,0.0,1247.0,0.0,47.0,False,1709,1,False,False,True,5,326.0,1,False,False,True
False,23.0,False,2210.0,0.0,89.0,0.0,0.0,True,1709,2,False,False,True,3,61.0,1,False,False,True
False,35.0,False,1313.0,0.0,24.0,0.0,1.0,False,1709,3,False,False,True,8,,2,False,False,True
False,17.0,False,1744.0,0.0,136.0,8.0,8.0,False,1709,4,False,False,True,4,127.0,1,False,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,1709,5,False,False,True,5,326.0,1,False,False,True
False,15.0,False,1554.0,0.0,646.0,20.0,1241.0,False,1709,6,False,False,True,3,61.0,1,False,False,True
False,19.0,False,285.0,54.0,1246.0,102.0,0.0,False,1709,7,False,False,True,5,326.0,1,False,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1710,1,True,False,False,6,276.0,0,False,True,False
,51.0,False,437.0,244.0,908.0,825.0,0.0,False,1711,1,True,False,False,5,327.0,1,False,False,True
,17.0,False,139.0,0.0,959.0,21.0,0.0,False,1712,1,False,False,True,5,339.0,0,False,False,True
False,27.0,False,103.0,1.0,49.0,2421.0,24.0,False,1712,2,False,False,True,5,339.0,0,False,False,True
False,43.0,False,84.0,726.0,2.0,0.0,0.0,False,1713,1,True,False,False,6,277.0,0,False,False,True
False,5.0,False,0.0,0.0,0.0,0.0,0.0,False,1714,1,True,False,False,6,265.0,1,False,False,True
True,17.0,False,0.0,0.0,0.0,0.0,0.0,False,1715,1,True,False,False,6,266.0,1,False,False,True
False,40.0,False,813.0,0.0,473.0,236.0,0.0,True,1717,1,True,False,False,4,105.0,0,False,False,True
False,38.0,False,4.0,0.0,0.0,0.0,1679.0,False,1717,2,True,False,False,4,105.0,0,False,False,True
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1718,1,True,False,False,8,,2,False,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,False,1719,1,True,False,False,6,278.0,0,False,False,True
False,15.0,False,320.0,36.0,5.0,0.0,640.0,False,1721,1,True,False,False,5,341.0,0,False,False,True
False,15.0,,852.0,0.0,0.0,135.0,0.0,False,1723,1,True,False,False,4,128.0,1,False,False,True
False,59.0,False,8.0,1563.0,0.0,73.0,31.0,True,1724,1,False,True,False,0,21.0,1,True,False,False
False,24.0,False,0.0,201.0,0.0,0.0,603.0,False,1725,1,True,False,False,5,328.0,1,False,False,True
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,1727,1,False,False,True,5,342.0,0,False,False,False
False,52.0,False,1279.0,0.0,1061.0,359.0,0.0,False,1727,2,False,False,True,3,54.0,0,True,False,False
False,38.0,False,553.0,0.0,0.0,87.0,243.0,False,1728,1,True,False,False,6,280.0,0,False,False,True
False,26.0,False,21.0,0.0,499.0,568.0,0.0,True,1729,1,True,False,False,5,343.0,0,False,False,True
False,17.0,False,68.0,0.0,0.0,0.0,795.0,True,1730,1,True,False,False,4,106.0,0,True,False,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1731,1,True,False,False,6,281.0,0,False,True,False
False,20.0,False,1.0,808.0,0.0,0.0,0.0,True,1731,2,True,False,False,6,281.0,0,True,False,False
False,15.0,False,1336.0,108.0,0.0,0.0,0.0,False,1733,1,True,False,False,5,344.0,0,False,False,True
True,30.0,False,0.0,0.0,0.0,0.0,0.0,True,1734,1,True,False,False,6,283.0,0,False,False,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,1736,1,True,False,False,6,284.0,0,False,True,False
False,18.0,False,0.0,0.0,19.0,467.0,0.0,False,1738,1,True,False,False,4,129.0,1,False,False,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,1738,2,True,False,False,6,268.0,1,True,False,False
True,20.0,False,0.0,0.0,0.0,0.0,0.0,True,1739,1,True,False,False,6,269.0,1,False,True,False
False,22.0,False,762.0,13.0,10.0,0.0,0.0,False,1740,1,True,False,False,6,270.0,1,False,False,True
False,34.0,True,49.0,478.0,387.0,0.0,0.0,False,1742,1,False,False,True,3,55.0,0,False,True,False
False,28.0,False,0.0,1310.0,0.0,221.0,6064.0,False,1745,1,False,True,False,4,130.0,1,False,False,True
True,50.0,False,0.0,0.0,0.0,0.0,0.0,True,1746,1,False,False,True,5,331.0,1,False,False,True
False,19.0,False,0.0,0.0,496.0,13.0,0.0,True,1747,1,True,False,False,6,271.0,1,True,False,False
False,21.0,False,0.0,0.0,0.0,2.0,807.0,False,1748,1,True,False,False,6,287.0,0,False,False,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,1748,2,True,False,False,6,287.0,0,False,False,True
False,4.0,False,0.0,0.0,0.0,0.0,0.0,True,1748,3,True,False,False,6,287.0,0,False,False,True
True,59.0,False,0.0,0.0,0.0,0.0,0.0,False,1749,1,True,False,False,6,288.0,0,False,True,False
False,15.0,False,1006.0,1.0,0.0,0.0,308.0,True,1752,1,True,False,False,5,333.0,1,True,False,False
